AUS,MEM
AVL,DTW
HNL,LAS
DFW,MKE
MKE,GRB
MSP,FNT
FLL,AUS
OGG,PDX
MKE,MSN
ORD,MBS
LAS,ALB
PHL,AUS
PHX,MSY
ROA,DTW
EGE,LAX
SEA,LIH
CLT,RIC
LAS,MHT
AVP,DTW
SGF,DEN
MSP,MLI
GRR,DCA
SCC,ANC
BOS,PIT
SJU,BWI
LAX,XNA
AVL,IAH
CLT,OAJ
MSN,CVG
DCA,SLC
OAK,GEG
MLI,MEM
ICT,MEM
BMI,ORD
MIA,JAX
CVG,SBN
LAS,BDL
MCI,FLL
ROA,ATL
DCA,DSM
WRG,KTN
DTW,SLC
CLE,TYS
CLE,DEN
DSM,MKE
SLC,MSY
HNL,ATL
CVG,HSV
MKE,FNT
TYS,CLE
GSO,MEM
ATL,FNT
KTN,SIT
SLC,FLL
SLC,RDU
DFW,MAF
SLC,AUS
PVD,PHX
TPA,ORF
BTV,ORD
AUS,IND
IND,SAT
CVG,CLE
IAD,MSY
PHX,BOS
CLE,DAY
TUS,SEA
CDV,YAK
ORF,CVG
HNL,ORD
JFK,EGE
IAD,CVG
CLE,MSN
CLE,MCI
PIA,DTW
SAT,IAD
LNK,DTW
RHI,MSP
CLT,CVG
GRB,MKE
IAD,PHX
CRW,ORD
DTW,BUF
RSW,CMH
MSN,MKE
IAH,IAD
LIT,DTW
XNA,DTW
MIA,PHX
BNA,OAK
BTV,CLE
DTW,MKE
GRR,ATL
DTW,MBS
DTW,CVG
DFW,JAC
JFK,CVG
TPA,SLC
BWI,OKC
OMA,SLC
DTW,ERI
DTW,GRR
SGF,DTW
TUL,SLC
STX,MIA
LIT,HOU
MCI,IAD
DTW,FNT
ICT,MSP
STT,CLT
RSW,IAD
FLL,LGB
ORD,LGB
STL,BHM
VPS,IAH
MKE,BWI
ORD,PBI
PBI,CVG
PHL,DCA
BNA,SEA
AUS,LGB
ORD,MQT
PWM,CVG
DEN,MFR
PHL,CLE
SBN,CVG
DEN,BFL
DEN,MRY
MKE,LGA
FAI,BRW
MCO,SYR
HNL,MSP
PHL,SEA
PHL,SMF
CLE,BNA
FLL,STL
IAH,MKE
OAJ,CLT
ORD,ANC
RDU,STL
GRR,MKE
IAD,PDX
PHL,PDX
AUS,MAF
PHX,SDF
OGG,DFW
MKE,BNA
ASE,SFO
CLT,SEA
SEA,FAI
DFW,FWA
JAX,MIA
PIT,LAX
PIT,SFO
AUS,TPA
EWR,BQN
DEN,RDU
DEN,FCA
RSW,CAK
MAF,DFW
MKE,DAY
PHL,BWI
PHL,RIC
TPA,ALB
YAK,JNU
MSY,LGA
GRB,MQT
PIT,MKE
LBB,ABQ
LEX,IAH
SDF,IAH
MKE,RSW
MEM,GRR
PBI,HPN
MEM,LGA
CLE,CVG
BWI,ABQ
ATL,FLO
PIT,BOS
MKE,DFW
CEC,ACV
PHL,IND
IAH,MLU
IAH,SHV
IAD,AUS
ATL,CID
MEM,RIC
HNL,DFW
FLL,BDL
DFW,CMI
DEN,PIA
DTW,ROC
MSP,AVL
MCO,BTV
MSP,BUF
MKE,CMH
LAS,BHM
LAS,TUL
CLE,ALB
BUF,MSP
SFO,TUS
CLE,RIC
IAD,OKC
MEM,MSN
FNT,MKE
IAD,ABQ
ABQ,MAF
TPA,ROC
ORD,ELP
SJU,BDL
CLE,DCA
IAH,LIT
MSP,TYS
FLL,SWF
FLL,SYR
RDU,CMH
DTW,SYR
IAD,SMF
SAT,IND
MSP,GSO
JFK,PDX
ORD,CHA
CLE,GRR
CLE,BTV
JFK,SMF
CLE,ROC
ORD,PVD
MEM,ORF
MSP,MDT
FNT,MSP
RSW,BDL
MKE,IND
AUS,OAK
BNA,PVD
MCI,SEA
DTW,AZO
DTW,ICT
PHL,MKE
RSW,ISP
CLE,ABE
MEM,LEX
CVG,HPN
MEM,MKE
BNA,BDL
CVG,BDL
CLT,ROC
DCA,MSY
BNA,ORF
MDW,SMF
DTW,ATW
MDW,ALB
ORD,TUS
STL,SGF
DTW,FWA
DTW,SBN
MKE,MQT
MCO,FNT
HNL,IAH
ORD,SMF
CLT,ABE
BNA,MKE
MSP,SBN
DCA,GRR
BWI,MKE
ATL,SWF
BRW,FAI
CLT,TUS
ELP,LBB
MSP,BIS
SJU,TPA
EWR,LIT
MIA,BDL
PHL,SYR
ABQ,AMA
MSP,FWA
MIA,GSO
PHL,BDL
ATL,ABE
PHL,BUF
ATL,BTV
ATL,PIA
RKS,GCC
RSW,HPN
KTN,JNU
IAH,AEX
DCA,LEX
PHX,ANC
HNL,EWR
SLC,ANC
DAY,MKE
CLE,MKE
OGG,SLC
CVG,IND
DCA,JAN
MIA,CMH
ORD,FNT
BUR,JFK
CVG,AZO
ORD,AVP
DCA,PVD
DTW,HPN
MSP,AZO
PDX,ANC
OAK,BOS
DCA,ALB
DCA,MHT
DTW,BGM
LGB,FLL
DCA,SYR
MSP,IDA
KOA,LAX
MSP,OKC
MSP,SGF
DTW,SAV
CMH,MKE
EWR,BDL
DTW,DLH
MSP,HLN
DTW,PVD
DTW,SWF
DTW,ALB
OGG,ANC
LAX,FLL
IND,MKE
KOA,PHX
DTW,CMH
SJC,JFK
HNL,ANC
CLT,SYR
MKE,ATW
OGG,PHX
SEA,CLT
SFO,PIT
MSP,ALO
HNL,SLC
LAX,PIT
HNL,DEN
MCO,PSE
LAX,SJU
SEA,CLE
LIH,PHX
LIH,SEA
MCO,BQN
OGG,DEN
JFK,PSE
SMF,JFK
CID,ATL
PIA,ATL
DSM,LGA
LEX,LGA
ATW,MKE
DTW,JFK
CLE,JFK
LIT,IAH
CMH,RDU
GSP,LGA
AVL,MSP
MKE,MEM
AZO,CVG
RIC,CLE
CMI,DFW
DSM,DCA
OMA,EWR
MKE,EWR
FNT,MCO
LGA,MKE
SGF,STL
MKE,PHX
ISP,RSW
AZO,MSP
EWR,CAE
EWR,AVL
PDX,BOS
MQT,MKE
GSO,MSP
MKE,LAX
GRR,LGA
LGA,HDN
PIA,DEN
ORD,CAK
ORD,STT
EWR,CMH
EWR,SAN
MCO,BMI
EWR,GSP
EWR,HDN
EWR,PIT
CVG,EGE
MKE,LAS
CLE,SJU
FLL,MKE
GRR,EWR
EWR,MTJ
ICT,DTW
DTW,SJU
CLE,JAX
LGA,GSP
ATL,MTJ
MEM,FSM
BOS,BUF
ATL,STX
ATL,EGE
ORD,OGG
SFO,ASE
MSN,EWR
AVL,EWR
CAE,EWR
ATL,HDN
BWI,EWR
ROC,IAD
TPA,FNT
EWR,BGR
EWR,SYR
LGA,EGE
BMI,MCO
ATL,JAC
CVG,AVP
DAL,HRL
PHX,MKE
LAX,MKE
MKE,TPA
PIT,EWR
EGE,CVG
EWR,BTV
BZN,SFO
ATL,BZN
PHX,PVD
CLT,SRQ
EWR,MKE
SLC,HDN
SLC,MTJ
TPA,HPN
ATL,GUC
EWR,ROC
LAS,MKE
CLT,STX
MCO,SWF
DEN,KOA
HDN,LGA
MEM,EWR
EWR,PVD
LAX,JAC
RSW,LGA
EWR,MCI
DTW,CAK
DEN,LIH
MTJ,ATL
AUS,BOS
JAX,CLE
CLE,BUF
EGE,ATL
HDN,EWR
IAD,ROA
SFO,BZN
LAX,MTJ
HDN,ATL
SYR,EWR
CLE,PWM
BTV,EWR
MTJ,SLC
HDN,SLC
MTJ,EWR
PVD,EWR
EWR,BUF
EWR,RIC
CAK,DTW
OME,OTZ
BWI,JFK
BUF,EWR
DTW,MHT
DTW,CAE
SRQ,CLT
LGA,BHM
DTW,BDL
JAC,ATL
GUC,ATL
GCC,SLC
ORD,ROA
EGE,LGA
BZN,ATL
PVD,IAD
STT,JFK
HRL,DAL
FNT,TPA
ATL,AVP
PHL,JFK
LGA,TYS
CAK,BOS
PWM,CLE
CVG,SYR
CVG,MHT
SJU,CLE
BUF,CLE
OTZ,ANC
JFK,BWI
JFK,PVD
EWR,MEM
EWR,OKC
LGA,RSW
IAH,LCH
STT,ATL
SJU,DTW
JAC,LAX
MTJ,LAX
JFK,DTW
MHT,DTW
EWR,TUL
LAX,BZN
PVD,JFK
AVP,ATL
IAD,BTV
SYR,CVG
BOS,CAK
IAD,SYR
EWR,SNA
ATL,ASE
STX,CLT
ROA,ORD
JFK,DFW
BOS,SEA
KOA,ORD
JFK,LGB
MLI,MSP
CLE,PHL
LGA,GRR
DEN,COD
BTV,IAD
PWM,IAD
JFK,IAH
DTW,TVC
ATL,RNO
DTW,JAN
LIH,DEN
KOA,DEN
MSP,CMX
RNO,ATL
CMX,MSP
BZN,LAX
CLE,MSY
BDL,CLE
CLT,LIT
LGA,MSN
MSY,CLE
ASE,ATL
LIT,CLT
ROC,EWR
JFK,BUR
IND,BDL
LEX,EWR
ANC,ADK
PVD,CLE
DTW,SHV
EWR,XNA
EWR,LEX
BDL,IND
CLE,SLC
SHV,DTW
ADK,ANC
JFK,PHL
XNA,EWR
BOS,LGB
BOS,SAN
STL,BOS
JFK,SJC
LGA,FNT
SAN,BOS
CMI,SPI
ALO,MSP
CVG,XNA
XNA,CVG
STT,BOS
CVG,PWM
STT,EWR
CLE,BDL
EWR,ALB
BOS,PDX
PHL,ALB
ALB,EWR
ALB,PHL
BOS,OAK
DTW,ITH
EWR,ORF
ORF,EWR
JFK,BDL
STT,PHL
BDL,JFK
LGA,PHL
IAH,HRL
CVG,ROC
HRL,IAH
ROC,CVG
CVG,RIC
