"","Date","Pharma","FMCG","Power","Steel","Month","Year"
"3995",2011-03-03,1577.65,288.85,115,623.4,3,2011
"3996",2011-03-04,1569.15,286.85,117.61,617.6,3,2011
"3997",2011-03-07,1609.5,281.45,118.73,602.85,3,2011
"3998",2011-03-08,1605.65,281.45,118.68,614.55,3,2011
"3999",2011-03-09,1619.55,279.6,118.62,612.65,3,2011
"4000",2011-03-10,1589.7,276.8,115.17,596.8,3,2011
"4001",2011-03-11,1587.5,277.95,116.19,582,3,2011
"4002",2011-03-14,1596.25,277.5,120.52,601.05,3,2011
"4003",2011-03-15,1546.65,274.5,117.01,593.5,3,2011
"4004",2011-03-16,1572.5,271.35,118.32,599.45,3,2011
"4005",2011-03-17,1525.65,270.8,118.68,594.75,3,2011
"4006",2011-03-18,1494.75,268.5,118.6,596.3,3,2011
"4007",2011-03-21,1508.1,265.9,118.65,601.5,3,2011
"4008",2011-03-22,1529.7,266.8,119.74,604.2,3,2011
"4009",2011-03-23,1553.35,269.6,121.26,610,3,2011
"4010",2011-03-24,1540.9,268.8,122.41,610.75,3,2011
"4011",2011-03-25,1549.55,271,125.67,613.6,3,2011
"4012",2011-03-28,1549.5,275.25,125.23,613.45,3,2011
"4013",2011-03-29,1593.25,277.05,128.33,613.5,3,2011
"4014",2011-03-30,1635.55,277.65,127.94,616.4,3,2011
"4015",2011-03-31,1638.55,284.6,128.38,620.5,3,2011
"4016",2011-04-01,1617.6,284.05,127.04,625.65,4,2011
"4017",2011-04-04,1631.6,279.45,129.04,629.8,4,2011
"4018",2011-04-05,1639.25,275.4,126.75,634.3,4,2011
"4019",2011-04-06,1643.05,276.25,125.86,633.2,4,2011
"4020",2011-04-07,1633.55,276.05,127.02,637.55,4,2011
"4021",2011-04-08,1631.05,276.35,126.67,629.7,4,2011
"4022",2011-04-11,1613.6,273.5,127.12,625.05,4,2011
"4023",2011-04-13,1632.45,280.9,126.48,636,4,2011
"4024",2011-04-15,1650,275.75,126.11,630.35,4,2011
"4025",2011-04-18,1644.95,280.3,125.75,611.95,4,2011
"4026",2011-04-19,1623.85,276.95,125.36,610.9,4,2011
"4027",2011-04-20,1676,284.05,127.97,625,4,2011
"4028",2011-04-21,1655.65,288.8,128.4,628.75,4,2011
"4029",2011-04-25,1652.65,288.9,128.37,627.1,4,2011
"4030",2011-04-26,1680.9,284.45,127.68,625.9,4,2011
"4031",2011-04-27,1664.65,283.2,126.63,620.25,4,2011
"4032",2011-04-28,1674.65,278.95,126.2,613.55,4,2011
"4033",2011-04-29,1662.35,285.2,125.75,614.75,4,2011
"4034",2011-05-02,1694.05,281.15,128.81,614,5,2011
"4035",2011-05-03,1684.6,272.3,127.97,603.25,5,2011
"4036",2011-05-04,1599.2,275.1,125.1,590.5,5,2011
"4037",2011-05-05,1582,267.3,118.58,583.25,5,2011
"4038",2011-05-06,1604,274.7,118.47,594.05,5,2011
"4039",2011-05-09,1594,284.45,121.42,594.7,5,2011
"4040",2011-05-10,1592.75,297.15,120.27,589.05,5,2011
"4041",2011-05-11,1602.85,299.85,118.6,593.35,5,2011
"4042",2011-05-12,1602.65,301.4,118.06,584.45,5,2011
"4043",2011-05-13,1655.45,306.45,118.81,594,5,2011
"4044",2011-05-16,1619.25,304.05,118.36,578.3,5,2011
"4045",2011-05-17,1629.25,308.9,118.81,574.55,5,2011
"4046",2011-05-18,1588,308.95,120.6,571.55,5,2011
"4047",2011-05-19,1597.55,309.5,117.47,562.8,5,2011
"4048",2011-05-20,1606.95,310.05,119.43,578.35,5,2011
"4049",2011-05-23,1569.3,304.25,117.33,559.25,5,2011
"4050",2011-05-24,1556.9,302.6,116.8,566.2,5,2011
"4051",2011-05-25,1544,299.8,114.84,561.5,5,2011
"4052",2011-05-26,1551.85,306.35,115.79,572.6,5,2011
"4053",2011-05-27,1557.6,302.45,116.39,585.35,5,2011
"4054",2011-05-30,1579.95,302.8,116.69,580.35,5,2011
"4055",2011-05-31,1616.25,304.85,118.95,589.1,5,2011
"4056",2011-06-01,1611.35,309.95,120.27,582.2,6,2011
"4057",2011-06-02,1605.85,320.9,120.73,574.65,6,2011
"4058",2011-06-03,1578.35,318.3,120.49,573.5,6,2011
"4059",2011-06-06,1604.6,314.95,120.59,568.9,6,2011
"4060",2011-06-07,1601.95,308.2,120.06,576.7,6,2011
"4061",2011-06-08,1578.35,313.4,119.6,577.15,6,2011
"4062",2011-06-09,1566.1,312.55,119.12,577.05,6,2011
"4063",2011-06-10,1558.2,311.35,119.4,569.2,6,2011
"4064",2011-06-13,1539.55,313.5,119.15,562.8,6,2011
"4065",2011-06-14,1554.6,315.25,120.56,561.3,6,2011
"4066",2011-06-15,1555.3,316.9,119.18,561.25,6,2011
"4067",2011-06-16,1545.25,320.4,118.43,553.15,6,2011
"4068",2011-06-17,1547.85,321.05,119.2,572.25,6,2011
"4069",2011-06-20,1518.05,322.2,117.18,561.15,6,2011
"4070",2011-06-21,1514.25,322.95,116.65,559.15,6,2011
"4071",2011-06-22,1512.1,311.9,118.51,558,6,2011
"4072",2011-06-23,1492.25,317.6,119.78,556.8,6,2011
"4073",2011-06-24,1497.45,324.1,123.17,578.65,6,2011
"4074",2011-06-27,1504.55,323.3,124.27,588.2,6,2011
"4075",2011-06-28,1542.15,323.4,123.98,587.3,6,2011
"4076",2011-06-29,1550.3,332.2,123.72,601.3,6,2011
"4077",2011-06-30,1533.4,342.75,125.8,608.7,6,2011
"4078",2011-07-01,1522,336.75,126.16,602,7,2011
"4079",2011-07-04,1557.55,336.05,127.2,596.85,7,2011
"4080",2011-07-05,1565.5,333.2,127.16,596.85,7,2011
"4081",2011-07-06,1527.95,329.55,124.59,597.2,7,2011
"4082",2011-07-07,1565.9,335.45,126.83,606.4,7,2011
"4083",2011-07-08,1544.75,334,124.55,594.45,7,2011
"4084",2011-07-11,1539.45,331.95,124.87,587.75,7,2011
"4085",2011-07-12,1544.05,332.5,124.39,571.9,7,2011
"4086",2011-07-13,1594.45,331.4,123.95,575.7,7,2011
"4087",2011-07-14,1589.55,332.35,123.04,576.55,7,2011
"4088",2011-07-15,1596.45,329.5,121.98,573.3,7,2011
"4089",2011-07-18,1573.75,332.4,124.87,572.15,7,2011
"4090",2011-07-19,1599.85,331,126.89,576.55,7,2011
"4091",2011-07-20,1567,331.1,124.38,575.4,7,2011
"4092",2011-07-21,1543,333.1,124.29,572.95,7,2011
"4093",2011-07-22,1569.8,333.9,125.92,584.3,7,2011
"4094",2011-07-25,1588.9,331.65,126.96,590.75,7,2011
"4095",2011-07-26,1577.4,327.5,125.32,583.55,7,2011
"4096",2011-07-27,1584.9,325.9,125.09,579.7,7,2011
"4097",2011-07-28,1600.1,322.7,124.48,568.5,7,2011
"4098",2011-07-29,1587.5,323.95,124.05,565.1,7,2011
"4099",2011-08-01,1601.3,322.75,124.82,572.6,8,2011
"4100",2011-08-02,1599.2,323.4,123.28,563.95,8,2011
"4101",2011-08-03,1575.05,322.6,124.16,563.1,8,2011
"4102",2011-08-04,1545.5,319.25,121.82,557.9,8,2011
"4103",2011-08-05,1529.5,318.4,119.09,532.9,8,2011
"4104",2011-08-08,1546.65,319.4,116.16,510.95,8,2011
"4105",2011-08-09,1492.7,319.45,113.91,486.05,8,2011
"4106",2011-08-10,1486.35,316.4,113.29,485.85,8,2011
"4107",2011-08-11,1483.1,315.1,108.41,484.55,8,2011
"4108",2011-08-12,1484.5,315.65,105.03,476.35,8,2011
"4109",2011-08-16,1501.25,310.35,104.24,468.9,8,2011
"4110",2011-08-17,1505.55,316.05,103.77,472.35,8,2011
"4111",2011-08-18,1451.5,317.35,100.56,462.55,8,2011
"4112",2011-08-19,1409.4,315.05,101.59,459.2,8,2011
"4113",2011-08-22,1453.1,313.15,105.25,469.65,8,2011
"4114",2011-08-23,1442.85,317.25,104.71,475.75,8,2011
"4115",2011-08-24,1446.2,319.5,100,455.4,8,2011
"4116",2011-08-25,1457.2,320.15,100.93,443.4,8,2011
"4117",2011-08-26,1448.75,318.95,97.7,422.25,8,2011
"4118",2011-08-29,1466.1,320,101.03,447.15,8,2011
"4119",2011-08-30,1493.85,320.9,100.68,468.55,8,2011
"4120",2011-09-02,1509.3,320.3,98.54,488.5,9,2011
"4121",2011-09-05,1475.15,319.45,97.31,494.65,9,2011
"4122",2011-09-06,1472.75,319.9,96.96,494.05,9,2011
"4123",2011-09-07,1473.6,320.35,100.24,497.95,9,2011
"4124",2011-09-08,1479.25,325.05,98.89,492.7,9,2011
"4125",2011-09-09,1464.15,333.25,96.65,476.95,9,2011
"4126",2011-09-12,1453.95,345.9,95.76,454.85,9,2011
"4127",2011-09-13,1454.45,341.2,94.81,458.55,9,2011
"4128",2011-09-14,1468.7,352.6,92.99,469.5,9,2011
"4129",2011-09-15,1476.65,349.3,92.51,465.8,9,2011
"4130",2011-09-16,1522.3,340.05,95,459.75,9,2011
"4131",2011-09-19,1512.15,338.4,95.14,453.9,9,2011
"4132",2011-09-20,1537.95,343.55,96.23,460.9,9,2011
"4133",2011-09-21,1527.8,339.3,96.44,458.3,9,2011
"4134",2011-09-22,1499,331.8,94.23,442.1,9,2011
"4135",2011-09-23,1485.55,331,95.52,432.3,9,2011
"4136",2011-09-26,1483.15,328.45,93.8,435.2,9,2011
"4137",2011-09-27,1499.05,338.8,97.47,439.15,9,2011
"4138",2011-09-28,1488.7,334.4,97.08,427.45,9,2011
"4139",2011-09-29,1490,343.65,98.72,432.5,9,2011
"4140",2011-09-30,1480.8,340.25,96.21,415.25,9,2011
"4141",2011-10-03,1459,334.45,93.65,394.7,10,2011
"4142",2011-10-04,1450.6,327.05,93.46,397.25,10,2011
"4143",2011-10-05,1484.7,322.05,94.76,400.65,10,2011
"4144",2011-10-07,1500.75,329.2,94.91,419.6,10,2011
"4145",2011-10-10,1510.6,332.4,100.07,433.25,10,2011
"4146",2011-10-11,1512,326.55,99.25,433.15,10,2011
"4147",2011-10-12,1530.7,329.65,97.71,443.95,10,2011
"4148",2011-10-13,1502.75,326.75,95.3,451.2,10,2011
"4149",2011-10-14,1523.6,332.1,96.5,438.4,10,2011
"4150",2011-10-17,1509.2,333.1,96.36,439.25,10,2011
"4151",2011-10-18,1495.5,330.55,96.5,428.1,10,2011
"4152",2011-10-19,1516.55,331.55,96.69,434.05,10,2011
"4153",2011-10-20,1522.45,331.35,94.19,440.45,10,2011
"4154",2011-10-21,1529.6,326.1,93.9,432.15,10,2011
"4155",2011-10-24,1544.5,336.35,95.15,436.4,10,2011
"4156",2011-10-25,1579.6,340.4,96.6,452,10,2011
"4157",2011-10-26,1593.5,342.85,97.51,451.5,10,2011
"4158",2011-10-28,1671.8,349.45,98.14,480.6,10,2011
"4159",2011-10-31,1671.4,375.25,96.65,482.95,10,2011
"4160",2011-11-01,1609.9,388.45,97.51,471.65,11,2011
"4161",2011-11-02,1639.45,390.2,98.48,467.75,11,2011
"4162",2011-11-03,1638.7,382.1,101.66,462,11,2011
"4163",2011-11-04,1622.3,378.85,99.69,467.9,11,2011
"4164",2011-11-08,1618.1,380.45,99.4,467.9,11,2011
"4165",2011-11-09,1602.9,391.3,98.48,448.8,11,2011
"4166",2011-11-11,1615.9,396.15,98.09,430,11,2011
"4167",2011-11-14,1641.95,398.6,96.98,412.65,11,2011
"4168",2011-11-15,1616.9,391.7,95.49,401.5,11,2011
"4169",2011-11-16,1613.6,392.05,94.48,406,11,2011
"4170",2011-11-17,1550.15,389.6,91.82,400,11,2011
"4171",2011-11-18,1554.8,390.85,94.04,392.5,11,2011
"4172",2011-11-21,1519.85,390.15,92.59,380.6,11,2011
"4173",2011-11-22,1537.65,384.95,90.47,391.15,11,2011
"4174",2011-11-23,1530.4,383,88.11,382.5,11,2011
"4175",2011-11-24,1571.55,384.85,88.93,384.95,11,2011
"4176",2011-11-25,1538,375.2,88.97,374.1,11,2011
"4177",2011-11-28,1551.1,382.55,90.76,386.9,11,2011
"4178",2011-11-29,1590.05,387.35,88.73,387.05,11,2011
"4179",2011-11-30,1574.7,396.1,88.44,384.9,11,2011
"4180",2011-12-01,1545.4,391,89.65,402.6,12,2011
"4181",2011-12-02,1578.75,394.95,94.14,418.85,12,2011
"4182",2011-12-05,1579.7,394.3,93.8,411.6,12,2011
"4183",2011-12-07,1544,396.9,94.19,416.55,12,2011
"4184",2011-12-08,1558.85,392,94.76,403.8,12,2011
"4185",2011-12-09,1568.1,385.5,91.92,398.25,12,2011
"4186",2011-12-12,1569.6,383.15,85.98,385.75,12,2011
"4187",2011-12-13,1600.85,386.45,87.33,391.95,12,2011
"4188",2011-12-14,1581.65,383.65,83.86,376.5,12,2011
"4189",2011-12-15,1586.25,394.4,87.29,375.15,12,2011
"4190",2011-12-16,1606.2,392.05,85.16,364.95,12,2011
"4191",2011-12-19,1586.65,396.25,83.09,363.35,12,2011
"4192",2011-12-20,1570.5,396.9,78.75,344.2,12,2011
"4193",2011-12-21,1565.45,401.2,83.81,350.15,12,2011
"4194",2011-12-22,1573.15,408.75,85.79,353.65,12,2011
"4195",2011-12-23,1589.8,411.6,84.92,347.25,12,2011
"4196",2011-12-26,1584.75,419.3,85.45,357.7,12,2011
"4197",2011-12-27,1580.9,416.4,87.09,349.05,12,2011
"4198",2011-12-28,1565.9,412.35,88.49,346.85,12,2011
"4199",2011-12-29,1568.25,413.15,85.5,342.1,12,2011
"4200",2011-12-30,1577.95,407.8,84.2,335.25,12,2011
"4201",2012-01-02,1567.2,402.4,85.02,340.55,1,2012
"4202",2012-01-03,1605.65,407.7,89.41,361.2,1,2012
"4203",2012-01-04,1591.7,395.45,88.54,363.65,1,2012
"4204",2012-01-05,1581.9,393.3,90.33,362.3,1,2012
"4205",2012-01-06,1601.4,397,88.69,363.2,1,2012
"4206",2012-01-07,1604.8,396,88.73,362.8,1,2012
"4207",2012-01-09,1599.55,392.6,90.23,361.8,1,2012
"4208",2012-01-10,1617.35,395.55,90.76,371.8,1,2012
"4209",2012-01-11,1648.8,392.6,89.65,382.5,1,2012
"4210",2012-01-12,1654.65,393.2,91.19,388.1,1,2012
"4211",2012-01-13,1655.55,392.25,92.83,415.7,1,2012
"4212",2012-01-16,1641.05,386.15,94.28,421.7,1,2012
"4213",2012-01-17,1642.4,396.75,93.51,442.8,1,2012
"4214",2012-01-18,1657.35,392.35,94.38,424.85,1,2012
"4215",2012-01-19,1696.3,391.6,100.12,435.2,1,2012
"4216",2012-01-20,1644.95,390.8,101.28,436.6,1,2012
"4217",2012-01-23,1645.4,395.1,101.23,426.7,1,2012
"4218",2012-01-24,1645.4,393.05,103.79,432.15,1,2012
"4219",2012-01-25,1647.4,392,101.62,445,1,2012
"4220",2012-01-27,1643.6,390,101.28,458.75,1,2012
"4221",2012-01-30,1655.1,382.25,99.64,442.45,1,2012
"4222",2012-01-31,1687.85,379.35,100.22,451,1,2012
"4223",2012-02-01,1675.45,385.1,106.25,469.55,2,2012
"4224",2012-02-02,1635.25,390.2,106.92,474.65,2,2012
"4225",2012-02-03,1670.5,400.7,108.42,467.25,2,2012
"4226",2012-02-06,1644,386.7,103.69,467.8,2,2012
"4227",2012-02-07,1634.25,382,103.4,452.35,2,2012
"4228",2012-02-08,1620.45,388,104.17,450.65,2,2012
"4229",2012-02-09,1639.35,392.45,107.7,451.1,2,2012
"4230",2012-02-10,1619.85,387.75,106.97,475,2,2012
"4231",2012-02-13,1626.05,391.15,104.32,485.1,2,2012
"4232",2012-02-14,1610.9,391,100.55,487.55,2,2012
"4233",2012-02-15,1620.05,388.05,106.59,495.15,2,2012
"4234",2012-02-16,1620.35,383.7,109.38,479.15,2,2012
"4235",2012-02-17,1633.25,385.25,114.5,478,2,2012
"4236",2012-02-21,1644,382.1,111.51,491.35,2,2012
"4237",2012-02-22,1644.9,378.4,107.21,470.45,2,2012
"4238",2012-02-23,1626.8,386.8,107.79,471.5,2,2012
"4239",2012-02-24,1627,385.25,109.43,475.7,2,2012
"4240",2012-02-27,1629.45,380.1,105.57,442.25,2,2012
"4241",2012-02-28,1646.2,380.5,108.23,458.45,2,2012
"4242",2012-02-29,1638.65,380.2,110.83,471.75,2,2012
"4243",2012-03-01,1666.7,380.15,111.85,462.15,3,2012
"4244",2012-03-02,1673.85,382.55,110.35,465.95,3,2012
"4245",2012-03-03,1684.35,381.4,111.56,466.95,3,2012
"4246",2012-03-05,1673.45,381.55,109.29,450.55,3,2012
"4247",2012-03-06,1686.8,380.85,104.8,426.2,3,2012
"4248",2012-03-07,1688,384.3,105.19,425.05,3,2012
"4249",2012-03-09,1699.3,382.05,104.95,453.7,3,2012
"4250",2012-03-12,1696.75,380.55,103.98,456,3,2012
"4251",2012-03-13,1695.15,381.75,104.22,467.15,3,2012
"4252",2012-03-14,1682.7,381.3,106.1,462,3,2012
"4253",2012-03-15,1680.55,388.15,105.81,462.3,3,2012
"4254",2012-03-16,1679.9,390.45,101.95,454.35,3,2012
"4255",2012-03-19,1675.6,393.25,98.87,447.9,3,2012
"4256",2012-03-20,1674.9,394.6,100.02,453.7,3,2012
"4257",2012-03-21,1673,402,100.51,471.85,3,2012
"4258",2012-03-22,1660.95,396.05,96.07,450.4,3,2012
"4259",2012-03-23,1665.25,403.25,96.07,449,3,2012
"4260",2012-03-26,1660.25,402.3,92.45,440.45,3,2012
"4261",2012-03-27,1680,416.05,92.83,446.5,3,2012
"4262",2012-03-28,1698.65,412.3,92.01,455.5,3,2012
"4263",2012-03-29,1706.2,408.4,94.76,452.15,3,2012
"4264",2012-03-30,1758.65,409.9,97.32,470.4,3,2012
"4265",2012-04-02,1740.1,405.9,96.5,471.85,4,2012
"4266",2012-04-03,1694.35,403.9,97.76,477.95,4,2012
"4267",2012-04-04,1709.9,399.55,97.42,474.7,4,2012
"4268",2012-04-09,1745.9,403.8,97.03,459.45,4,2012
"4269",2012-04-10,1718.25,414.4,100.75,453.15,4,2012
"4270",2012-04-11,1730.3,415.3,98.87,447.05,4,2012
"4271",2012-04-12,1695.25,420,99.73,452.6,4,2012
"4272",2012-04-13,1740.1,424.1,99.35,449.75,4,2012
"4273",2012-04-16,1757.95,421.2,99.59,454.1,4,2012
"4274",2012-04-17,1757.55,422.1,100.55,461.3,4,2012
"4275",2012-04-18,1768.35,423,102.87,463.7,4,2012
"4276",2012-04-19,1807.95,426.8,103.69,467,4,2012
"4277",2012-04-20,1797.05,422.5,101.33,470.4,4,2012
"4278",2012-04-23,1778.55,416.85,98.62,462.95,4,2012
"4279",2012-04-24,1766.8,420.2,101.13,468.7,4,2012
"4280",2012-04-25,1779.15,419.1,102.05,465.9,4,2012
"4281",2012-04-26,1771.75,414.85,99.25,465.9,4,2012
"4282",2012-04-27,1780.9,416,99.93,461.85,4,2012
"4283",2012-04-28,1781.3,416.8,99.98,463.15,4,2012
"4284",2012-04-30,1760,416.35,101.81,463.65,4,2012
"4285",2012-05-02,1760.75,425,99.49,462.15,5,2012
"4286",2012-05-03,1744.45,433.6,97.23,448.3,5,2012
"4287",2012-05-04,1748.35,434.9,96.69,433.55,5,2012
"4288",2012-05-07,1714.3,429.8,98.19,441.6,5,2012
"4289",2012-05-08,1710.1,431.05,95.63,427.35,5,2012
"4290",2012-05-09,1684.6,432.2,94.28,417.35,5,2012
"4291",2012-05-10,1699.7,432.2,93.8,415.35,5,2012
"4292",2012-05-11,1661.65,430.95,89.22,411.75,5,2012
"4293",2012-05-14,1671.25,432.5,90.57,408.05,5,2012
"4294",2012-05-15,1655.7,431.85,91.05,417.8,5,2012
"4295",2012-05-16,1665.15,428.1,89.22,401.55,5,2012
"4296",2012-05-17,1661.9,428.5,87.86,405.85,5,2012
"4297",2012-05-18,1660.55,430.9,88.2,399.85,5,2012
"4298",2012-05-21,1650.8,426.75,92.16,402.2,5,2012
"4299",2012-05-22,1660.6,422.85,87.29,399.35,5,2012
"4300",2012-05-23,1675.6,425.65,85.55,396.15,5,2012
"4301",2012-05-24,1704.35,424.7,86.13,398.55,5,2012
"4302",2012-05-25,1692.6,420.95,86.03,408.25,5,2012
"4303",2012-05-28,1696.6,417.5,89.31,411.75,5,2012
"4304",2012-05-29,1701.25,416.9,89.7,415.8,5,2012
"4305",2012-05-30,1684.75,421.4,91.05,410.25,5,2012
"4306",2012-05-31,1690.75,426.7,90.28,402.85,5,2012
"4307",2012-06-01,1650.1,419,89.22,398,6,2012
"4308",2012-06-04,1622.1,412.5,87,402.6,6,2012
"4309",2012-06-05,1618.85,408.1,86.13,398.5,6,2012
"4310",2012-06-06,1614.75,420.15,88.4,409.65,6,2012
"4311",2012-06-07,1618.05,422.6,89.84,411.6,6,2012
"4312",2012-06-08,1621.55,428.35,90.86,410.5,6,2012
"4313",2012-06-11,1610.9,435.1,92.83,409.85,6,2012
"4314",2012-06-12,1581.7,432.8,92.69,412.6,6,2012
"4315",2012-06-13,1571.35,445.9,91.05,411.4,6,2012
"4316",2012-06-14,1555.05,440.75,88.93,406.6,6,2012
"4317",2012-06-15,1580.45,450.1,90.28,413.4,6,2012
"4318",2012-06-18,1542.9,445.85,88.88,418.75,6,2012
"4319",2012-06-19,1543.85,448.9,87.86,420.2,6,2012
"4320",2012-06-20,1589.5,454.6,89.26,426.85,6,2012
"4321",2012-06-21,1588.25,460.1,91,430.25,6,2012
"4322",2012-06-22,1581.8,460.35,91.1,418.65,6,2012
"4323",2012-06-25,1586.6,460.35,90.62,414.55,6,2012
"4324",2012-06-26,1599.85,451.05,92.16,410.4,6,2012
"4325",2012-06-27,1607.9,452.7,94.23,420.7,6,2012
"4326",2012-06-28,1611.25,450.4,95.49,428.4,6,2012
"4327",2012-06-29,1649.25,454.35,101.04,441.3,6,2012
"4328",2012-07-02,1643.6,447.05,100.75,447,7,2012
"4329",2012-07-03,1668.15,442.4,100.51,445.65,7,2012
"4330",2012-07-04,1641.3,438.05,101.09,452.1,7,2012
"4331",2012-07-05,1630.05,440.15,101.86,451.25,7,2012
"4332",2012-07-06,1633.15,445.2,99.83,447.45,7,2012
"4333",2012-07-09,1642.8,443.65,97.85,437.05,7,2012
"4334",2012-07-10,1658.25,446.3,98,438.95,7,2012
"4335",2012-07-11,1646.5,441.3,96.69,436.35,7,2012
"4336",2012-07-12,1649.2,442.85,97.27,429.45,7,2012
"4337",2012-07-13,1646.35,441,95.25,425.65,7,2012
"4338",2012-07-16,1675.5,441.3,93.12,408.85,7,2012
"4339",2012-07-17,1703.55,445.3,92.45,406.2,7,2012
"4340",2012-07-18,1672,445.55,94.96,411.15,7,2012
"4341",2012-07-19,1655.6,446.4,97.18,414.65,7,2012
"4342",2012-07-20,1611.2,445.85,96.07,415.8,7,2012
"4343",2012-07-23,1627.9,442.85,93.99,399.5,7,2012
"4344",2012-07-24,1626.3,476.05,93.56,397,7,2012
"4345",2012-07-25,1614.35,464.55,92.88,387.45,7,2012
"4346",2012-07-26,1622.75,461.95,90.18,384.15,7,2012
"4347",2012-07-27,1621.1,464.7,91.29,399.3,7,2012
"4348",2012-07-30,1625.7,466.25,95.05,410.2,7,2012
"4349",2012-07-31,1614.45,466.95,94.62,413.6,7,2012
"4350",2012-08-01,1636.5,470.25,96.16,409.35,8,2012
"4351",2012-08-02,1645.4,468.5,94.72,405.9,8,2012
"4352",2012-08-03,1672.05,467.15,93.85,396.95,8,2012
"4353",2012-08-06,1657.6,466.5,93.75,404.3,8,2012
"4354",2012-08-07,1657.4,470.3,95.25,406.05,8,2012
"4355",2012-08-08,1657.1,475.95,94.62,408.35,8,2012
"4356",2012-08-09,1650.2,487.3,97.03,406.3,8,2012
"4357",2012-08-10,1645.9,497.7,96.45,400.4,8,2012
"4358",2012-08-13,1640.8,490.6,97.32,395.65,8,2012
"4359",2012-08-14,1646.3,495.05,97.13,406.05,8,2012
"4360",2012-08-16,1653.6,494.55,97.56,398.2,8,2012
"4361",2012-08-17,1670.05,502.1,93.94,394.8,8,2012
"4362",2012-08-21,1659.1,513.5,96.31,392.2,8,2012
"4363",2012-08-22,1676.5,511.55,95.25,392.6,8,2012
"4364",2012-08-23,1671.85,518.95,95.97,398.6,8,2012
"4365",2012-08-24,1679.2,518.85,94.91,387.7,8,2012
"4366",2012-08-27,1672.05,521,93.32,385.5,8,2012
"4367",2012-08-28,1697.55,523.3,94.76,378.4,8,2012
"4368",2012-08-29,1688.95,522.85,95.58,374.4,8,2012
"4369",2012-08-30,1695,526.5,96.31,366.7,8,2012
"4370",2012-08-31,1685.2,518.25,96.12,362.5,8,2012
"4371",2012-09-03,1669.7,515.2,94.28,358.05,9,2012
"4372",2012-09-04,1681.4,521.3,93.08,363.1,9,2012
"4373",2012-09-05,1676,530.9,91.82,350.7,9,2012
"4374",2012-09-06,1674.25,525.7,92.01,350.65,9,2012
"4375",2012-09-07,1696.65,537.9,92.64,370.7,9,2012
"4376",2012-09-08,1725.45,540,93.12,373.8,9,2012
"4377",2012-09-10,1714.8,535.25,92.01,379.9,9,2012
"4378",2012-09-11,1725.5,532.15,91.87,376.9,9,2012
"4379",2012-09-12,1766.6,540.25,92.21,387,9,2012
"4380",2012-09-13,1774.15,546.6,91.97,387.45,9,2012
"4381",2012-09-14,1745.95,547.4,94.43,403.75,9,2012
"4382",2012-09-17,1670.95,532.3,95.58,410,9,2012
"4383",2012-09-18,1676.3,531.2,94.72,404.9,9,2012
"4384",2012-09-20,1666.5,527.75,95.2,393.85,9,2012
"4385",2012-09-21,1643.55,529.55,99.11,409,9,2012
"4386",2012-09-24,1666.4,518.1,99.59,406.65,9,2012
"4387",2012-09-25,1652.75,527.15,99.35,400.65,9,2012
"4388",2012-09-26,1626.8,527.75,99.06,396,9,2012
"4389",2012-09-27,1622.35,536.15,100.89,396.05,9,2012
"4390",2012-09-28,1647.4,544.55,103.21,400.75,9,2012
"4391",2012-10-01,1645.35,542.65,102.24,398.85,10,2012
"4392",2012-10-03,1681.75,555.5,101.47,403,10,2012
"4393",2012-10-04,1718,555.6,100.94,409.5,10,2012
"4394",2012-10-05,1693.3,564.5,100.41,410.35,10,2012
"4395",2012-10-08,1697.95,559.9,97.9,407.55,10,2012
"4396",2012-10-09,1705.55,568.1,98.77,411.75,10,2012
"4397",2012-10-10,1691.05,564.3,96.55,411.65,10,2012
"4398",2012-10-11,1704.5,570.3,98.24,420.35,10,2012
"4399",2012-10-12,1687.55,573.75,98.72,420.55,10,2012
"4400",2012-10-15,1700.7,577.9,99.83,419,10,2012
"4401",2012-10-16,1691.4,574.25,98,408.75,10,2012
"4402",2012-10-17,1690.05,573,100.07,407.55,10,2012
"4403",2012-10-18,1693.85,575.65,103.21,411.65,10,2012
"4404",2012-10-19,1701.05,566.55,101.33,407.1,10,2012
"4405",2012-10-22,1728.95,569.15,102.53,407.85,10,2012
"4406",2012-10-23,1731.2,570.4,101.47,404.7,10,2012
"4407",2012-10-25,1696.05,563.8,101.38,399.6,10,2012
"4408",2012-10-26,1669.15,551.75,100.99,399.5,10,2012
"4409",2012-10-29,1696.15,546.1,102.82,401.7,10,2012
"4410",2012-10-30,1723,550.45,101.57,392.9,10,2012
"4411",2012-10-31,1756.9,547.45,102.24,392.25,10,2012
"4412",2012-11-01,1764.85,537.4,102.44,397.8,11,2012
"4413",2012-11-02,1770.7,533.1,102.77,401.6,11,2012
"4414",2012-11-05,1794.7,533.55,101.81,397.85,11,2012
"4415",2012-11-06,1785.9,532.7,102.73,398.7,11,2012
"4416",2012-11-07,1794.15,534.4,100.22,401.95,11,2012
"4417",2012-11-08,1775.7,533.5,98.09,403.65,11,2012
"4418",2012-11-09,1768.3,529.8,97.66,390.55,11,2012
"4419",2012-11-12,1776.6,529.2,96.26,383.85,11,2012
"4420",2012-11-13,1755.65,529.15,96.55,386,11,2012
"4421",2012-11-15,1725.8,533.45,96.69,375.75,11,2012
"4422",2012-11-16,1757.35,521.35,95.68,370.05,11,2012
